,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
572,110000000,50619,tt1324999,en,The Twilight Saga: Breaking Dawn - Part 1,25.9725,2011-03-15,712171856,117.0,5.8,33514,The Twilight Collection,"'Summit Entertainment', 'Sunswept Entertainment', 'Total Entertainment', 'TSBD Canada Productions', 'Zohar International', 'Temple Hill Entertainment', 'TSBD Louisiana', 'TSBD Productions'",'United States of America',"'Adventure', 'Fantasy', 'Romance'",3.6052631578947367,2008-09-25 15:08:38,"'based on novel', 'vampire', 'werewolf', 'duringcreditsstinger', 'fang vamp'"
573,0,74135,tt1525836,ja,Gantz: Perfect Answer,10.298762,2011-04-23,0,141.0,6.6,99321,Gantz Collection,"'Toho Company', 'Nikkatsu', 'Shueisha', 'Nippon Television Network Corporation (NTV)'",'Japan',"'Action', 'Mystery', 'Science Fiction'",3.5277777777777777,2010-02-03 17:18:44,"'manga', 'based on manga'"
574,0,25834,tt0086610,en,Xtro,3.267125,1982-12-06,0,83.0,5.4,114915,Xtro Collection,'Amalgamated Film Enterprises','United Kingdom',"'Science Fiction', 'Horror'",3.7548387096774194,2009-02-12 03:06:56,"'female nudity', 'rape', 'sex', 'kidnapping', 'nudity', 'clown', 'surreal', 'forest', 'panther', 'alternate dimension', 'alien', 'independent film', 'gore', 'blood', 'alien abduction', 'psychic', 'toy soldier'"
575,100000000,76163,tt1764651,en,The Expendables 2,14.881566,2012-08-08,312573423,103.0,6.1,126125,The Expendables Collection,"'Nu Image Films', 'Millennium Films'",'United States of America',"'Action', 'Adventure', 'Thriller'",3.25,2015-08-02 14:37:14,"'airplane', 'number in title', 'airplane crash', 'violence', 'beard', 'ensemble cast', 'loss of friend', 'wisecrack humor', 'airport lounge', 'asian woman'"
576,25000000,57353,tt1446147,en,Cat Run,7.695889,2011-04-01,0,102.0,6.0,288235,Cat Run Collection,'Universal Pictures','United States of America',"'Action', 'Comedy', 'Thriller'",3.3923841059602653,2008-04-11 01:46:40,"'prostitute', 'assassin', 'senator', 'politician'"
577,6000000,71670,tt1255916,en,Hostel: Part III,7.1304110000000005,2011-12-27,0,88.0,4.8,86578,Hostel Collection,"'Raw Nerve', 'Stage 6 Films', 'RCR Media Group'",'United States of America','Horror',2.5645161290322585,2009-10-22 17:07:44,"'sequel', 'las vegas'"
578,0,74471,tt1386925,en,The Dead,3.2980620000000003,2010-08-30,0,105.0,5.8,294226,The Dead Collection,'Indelible Productions','United Kingdom',"'Horror', 'Action', 'Thriller', 'Science Fiction'",2.6666666666666665,2010-02-18 18:31:55,"'africa', 'u.s. air force', 'sierra leone', 'engineer', 'survival', 'wartime', 'apocalypse', 'zombie'"
579,170000000,58595,tt1735898,en,Snow White and the Huntsman,18.751554,2012-05-30,396600000,127.0,5.8,393379,The Huntsman Collection,"'Universal Pictures', 'Roth Films'",'United States of America',"'Adventure', 'Fantasy', 'Drama'",3.3392857142857144,2008-11-21 08:19:29,"'queen', 'magic', 'fairy tale', 'immortality', 'forest', 'deception', 'woman', 'eternal youth', 'snow white', 'evil queen', 'evil stepmother', 'imprisoned', 'sorceress'"
580,10000000,27646,tt1268809,en,Night of the Demons,3.537361,2009-08-30,0,93.0,4.6,136218,Night of the Demons Collection,"'Seven Arts Pictures', 'Project 8 Films', 'Cold Fusion Media Group', 'Parallel Media', 'Voodoo Production Services'",'United States of America','Horror',3.653061224489796,2009-01-22 05:54:36,"'halloween', 'halloween party', 'demon', 'faked death'"
581,145000000,80321,tt1277953,en,Madagascar 3: Europe's Most Wanted,13.829042,2012-06-06,746921274,93.0,6.4,14740,Madagascar Collection,'DreamWorks Animation','United States of America',"'Animation', 'Family'",2.25,2010-12-08 00:08:20,"'madagascar', '3d'"
582,215000000,1930,tt0948470,en,The Amazing Spider-Man,31.102267,2012-06-27,752215857,136.0,6.5,125574,The Amazing Spider-Man Collection,"'Columbia Pictures', 'Laura Ziskin Productions', 'Marvel Entertainment'",'United States of America',"'Action', 'Adventure', 'Fantasy'",2.9038461538461537,1998-09-03 07:50:18,"'loss of father', 'vigilante', 'serum', 'marvel comic', 'scientific experiment', 'spider bite', 'masked vigilante', 'reboot', 'super powers', 'genetic engineering', 'social outcast', 'duringcreditsstinger'"
583,0,25913,tt0281634,en,Balto II: Wolf Quest,5.697362,2002-02-19,0,75.0,6.2,117693,Balto Collection,'Universal Studios','United States of America',"'Family', 'Animation', 'Adventure'",2.95945945945946,2009-10-12 16:17:12,
584,5000000,71668,tt1714203,en,Piranha 3DD,5.615205,2012-05-11,8493728,83.0,4.1,104830,Piranha 3D Collection,"'Dimension Films', 'Mark Canton Productions', 'Intellectual Properties Worldwide'",'United States of America',"'Horror', 'Thriller', 'Comedy'",2.738065326633166,2009-10-23 08:54:28,"'sequel', 'breast', 'water park', 'piranha', 'duringcreditsstinger', '3d'"
585,0,83660,tt2028530,en,Paradise Lost 3: Purgatory,2.84239,2011-10-10,0,121.0,7.6,105629,Paradise Lost Collection,,'United States of America','Documentary',1.1,2011-01-21 12:46:45,
586,87000000,26505,tt0940657,en,Arthur et la vengeance de Maltazard,9.603484,2009-11-26,0,93.0,5.3,85817,Arthur and the Invisibles Collection,"'Sofica Europacorp', 'Apipoulaï', 'Avalanche Productions', 'TF1 Films Production', 'Canal+', 'EuropaCorp'",'France',"'Adventure', 'Fantasy', 'Animation', 'Family'",3.5769230769230766,2009-12-20 14:28:15,
587,0,72391,tt1704614,en,Marley & Me: The Puppy Years,9.495992,2011-06-01,0,86.0,5.3,230532,Marley & Me Collection,"'Regency Enterprises', '20th Century Fox Home Entertainment'","'Canada', 'United States of America'","'Family', 'Comedy', 'Adventure'",3.5,2016-04-27 23:27:55,'puppy'
588,0,164753,tt0089852,en,Pumping Iron II: The Women,0.138214,1985-05-03,0,107.0,8.0,245129,Pumping Iron Collection,,,'Documentary',3.25,2016-10-05 08:21:02,"'bodybuilding', 'gym', 'weight lifting'"
589,0,74545,tt0031891,en,The Saint In London,1.068317,1939-06-30,0,72.0,5.4,86224,The Saint Collection,'RKO Radio Pictures','United States of America','Mystery',3.593329886246122,2010-02-27 09:03:47,'the saint'
590,0,93289,tt0070356,fr,Mais où est donc passée la 7ème compagnie ?,4.059615,1973-01-01,0,95.0,7.1,93287,Seventh Company Collection,"'Gaumont International', 'alain poire'",'France',"'War', 'Action', 'Comedy'",3.4285714285714284,2012-03-08 20:22:01,
591,7500000,37653,tt0114732,en,Les Trois Frères,3.965037,1995-12-13,0,105.0,7.2,283733,The Three Brothers Collection,"'Renn Productions', 'Prima Films', 'Canal+'",'France','Comedy',2.88,2009-01-10 16:40:48,
592,0,94352,tt1792647,en,Cirque du Soleil: Worlds Away,4.725759,2012-11-09,34153101,91.0,6.1,391739,Cirque du Soleil Collection,'Reel FX Creative Studios','United States of America',"'Fantasy', 'Family'",3.4615384615384617,2012-05-17 02:53:12,"'clown', 'music', 'mimes', 'cirque du soleil', 'carnies', 'aerialist'"
593,0,139455,tt2347497,en,Silent Night,7.601525,2012-11-30,14567,99.0,4.8,256296,"Silent Night, Deadly Night Collection","'Buffalo Gal Pictures', 'Ember Productions', 'The Genre Co.'","'Canada', 'United States of America'","'Comedy', 'Horror', 'Thriller', 'Mystery'",2.0,2015-11-22 05:10:26,"'killer santa claus', 'holiday horror', 'christmas horror'"
594,0,134597,tt1748227,en,The Collection,8.031713,2012-09-21,6842058,94.0,5.9,165369,The Collector Collection,"'Fortress Features', 'LD Entertainment'",'United States of America',"'Horror', 'Thriller'",3.0,2016-05-12 00:06:01,"'mercenary', 'party', 'sequel', 'gore', 'escape', 'serial killer', 'masked killer', 'trap'"
595,3000000,100183,tt1418712,en,Outpost: Black Sun,2.438754,2012-01-01,0,101.0,4.5,108804,Outpost Collection,'Black Camel Pictures','United Kingdom',"'Action', 'Horror'",3.0,2013-08-31 20:56:08,"'bunker', 'nazis', 'eastern europe', 'war', 'sequel', 'betrayal', 'super soldier', 'zombie', 'violence', 'combat', 'occult', 'nazi hunter', 'third reich', 'outpost'"
596,0,50076,tt0075875,en,Confessions from a Holiday Camp,0.883532,1977-01-01,0,88.0,6.4,133891,Confessions Collection,'Columbia Pictures Corporation','United Kingdom',"'Comedy', 'Romance'",3.6666666666666665,2012-03-24 23:19:27,"'british', 'holiday camp', 'double entendre', 'butlins'"
597,0,150202,tt1457765,en,The Haunting in Connecticut 2: Ghosts of Georgia,8.612960000000001,2013-02-01,0,101.0,5.6,169740,The Haunting in Connecticut Collection,'Gold Circle Films','United States of America',"'Horror', 'Drama', 'Thriller'",3.0,2016-01-10 02:58:30,"'new home', 'ghost', '1990s'"
598,11500000,122857,tt1659343,en,Universal Soldier: Day of Reckoning,12.887287,2012-10-04,1402307,114.0,5.1,10713,Universal Soldier Collection,"'Signature Pictures', 'Foresight Unlimited', 'Baumgarten Management and Productions (BMP)'",'United States of America',"'Thriller', 'Action', 'Science Fiction', 'Horror', 'Mystery'",3.375,2015-01-18 06:33:14,"'gore', 'extreme violence', 'extreme blood', 'slow motion action scene', 'ultra slow motion', 'gruesome', 'bloody spray\xa0'"
599,3000000,132344,tt2209418,en,Before Midnight,11.30324,2013-04-05,11176469,108.0,7.3,123800,Before... Collection,"'Sony Pictures Classics', 'Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth'","'Greece', 'United States of America'","'Romance', 'Drama'",2.609375,2015-04-15 13:45:00,"'hotel', 'airport', 'hotel room', 'greece', 'dream', 'greek', 'friends', 'author', 'writer', 'summer vacation', 'twins'"
600,0,170657,tt2017561,zh,西遊降魔篇,10.506004,2013-02-01,0,110.0,6.8,456576,Journey to the West Collection,"'Huayi Brothers', 'EDKO Film', 'China Film Group Corporation (CFGC)', 'Bingo Movie Development', 'Village Roadshow Pictures Asia', 'Chinavision Media Group'",'China',"'Action', 'Fantasy', 'Adventure', 'Comedy'",1.5,2017-04-02 20:34:47,"'folklore', 'demon hunter'"
601,130000000,72559,tt1583421,en,G.I. Joe: Retaliation,10.560608,2013-03-26,371876278,110.0,5.4,135468,G.I. Joe (Live-Action) Collection,"'Paramount Pictures', 'Di Bonaventura Pictures', 'Hasbro', 'Skydance Productions', 'Metro-Goldwyn-Mayer (MGM)', 'Saints LA'",'United States of America',"'Adventure', 'Action', 'Science Fiction', 'Thriller'",2.760869565217391,2010-02-25 20:54:21,"'terror', 'assassin', 'secret', 'technology', 'missile', 'warhead', 'president', 'rescue', 'conspiracy', 'explosion', 'battle', 'surveillance', 'cobra'"
602,20000000,4258,tt0795461,en,Scary Movie 5,14.27281,2013-04-11,78378744,86.0,4.6,4246,Scary Movie Collection,'Dimension Films','United States of America','Comedy',2.52,2001-04-09 10:19:42,"'sequel', 'parody', 'spoof', 'aftercreditsstinger', 'duringcreditsstinger'"
603,0,26693,tt1422675,ja,呪怨: 白い老女,2.215998,2009-06-27,0,61.0,6.0,1972,Ju-on Collection,"'Cell', 'Oz Company', 'Toei Video Company'",'Japan','Horror',3.2323759791122715,2008-12-17 01:20:16,"'curse', 'vengeful ghost', 'ju-on'"
604,0,458,tt0049762,de,Sissi - Die junge Kaiserin,6.3211260000000005,1956-12-18,0,107.0,7.0,456,Sissi Collection,'Erma-Film',"'Austria', 'Germany'","'Drama', 'Comedy', 'Romance'",3.1501848428835486,1996-03-01 00:00:00,"'wife husband relationship', 'hungary', 'mountain', 'homeland', 'bavaria', 'alpine hut', 'bad mother-in-law', 'coronation', 'harassment', 'alp', 'tyrol', 'hiking', 'pregnancy'"
605,3000000,158015,tt2184339,en,The Purge,23.207663,2013-05-31,89328627,86.0,6.0,256322,The Purge Collection,"'Universal Pictures', 'Why Not Productions', 'Platinum Dunes', 'Blumhouse Productions', '20th Century Fox Russia'","'France', 'United States of America'","'Science Fiction', 'Horror', 'Thriller'",4.0,2016-05-01 22:08:31,"'dystopia', 'barricade', 'home invasion', 'constitutional convention', 'legalized murder', 'social allegory'"
606,0,105965,tt2224075,en,Beverly Hills Chihuahua 3 - Viva La Fiesta!,4.01161,2012-09-03,0,89.0,5.8,87256,Beverly Hills Chihuahua Collection,'Walt Disney Pictures','United States of America',"'Comedy', 'Family'",2.55,2013-10-29 19:50:41,
607,0,159117,tt2450186,en,V/H/S/2,10.714779,2013-06-06,21833,95.0,6.0,207621,V/H/S Collection,"'The Collective', 'Bloody Disgusting', '8383 Productions', 'Snoot Entertainment', 'Haxan Films'","'United States of America', 'Canada', 'Indonesia'","'Horror', 'Thriller'",3.375,2016-05-22 12:50:52,"'gore', 'zombie', 'alien abduction', 'found footage', 'mumblegore', 'vhs tapes'"
608,84000000,146216,tt1821694,en,RED 2,11.04233,2013-07-18,0,116.0,6.4,163902,RED Collection,"'DC Comics', 'Di Bonaventura Pictures', 'Summit Entertainment', 'DC Entertainment'","'Canada', 'France', 'United States of America'","'Action', 'Comedy', 'Crime', 'Thriller'",0.75,2015-11-05 07:39:35,"'paris', 'london england', 'cia', 'russia', 'mi6', 'hired killer', 'exploding airplane'"
609,0,47404,tt0031721,en,"Nick Carter, Master Detective",0.081235,1939-12-15,0,59.0,6.0,47400,Nick Carter Collection,'Metro-Goldwyn-Mayer (MGM)','United States of America',"'Crime', 'Mystery', 'Drama'",3.820960698689957,2009-11-13 17:22:24,'nick carter'
610,105000000,77931,tt2017020,en,The Smurfs 2,10.640864,2013-07-30,347434178,105.0,5.5,134897,The Smurfs (Theatrical) Collection,"'Columbia Pictures', 'Sony Pictures Animation', 'Kerner Entertainment Company', 'Hemisphere Media Capital', 'NeoReel'",'United States of America',"'Fantasy', 'Family', 'Comedy', 'Animation'",3.333333333333333,2010-11-08 14:21:54,"'based on cartoon', 'animation', 'smurf'"
611,80000000,109418,tt2191701,en,Grown Ups 2,9.411725,2013-07-11,246984278,100.0,5.8,180546,Grown Ups Collection,"'Columbia Pictures', 'Happy Madison Productions', 'Sony Pictures Entertainment (SPE)'",'United States of America','Comedy',3.25,2014-02-23 03:16:49,
612,0,54768,tt0101005,en,Zapped Again!,0.828592,1990-04-14,0,96.0,5.2,137766,Zapped Collection,"'Incorporated Television Company (ITC)', 'Part II Productions'",'United States of America','Comedy',2.2109826589595376,2007-08-21 18:44:30,"'female nudity', 'sex', 'telekinesis', 'high school', 'sequel', 'parody', 'laboratory', 'teen movie', 'potion', 'teen comedy', 'science', 'sex comedy'"
613,5000000,91586,tt2226417,en,Insidious: Chapter 2,9.040324,2013-09-12,0,106.0,6.5,228446,Insidious Collection,"'Sony Pictures', 'FilmDistrict'",'United States of America',"'Horror', 'Thriller'",3.4,2011-12-09 12:59:14,"'haunted house', 'possession', 'demon', 'family', 'ghost', 'bride in black'"
614,5000000,167032,tt2230358,en,Curse of Chucky,15.771245,2013-10-04,0,97.0,5.6,10455,Child's Play Collection,'Universal 1440 Entertainment','United States of America',"'Horror', 'Thriller'",3.6428571428571432,2016-12-10 11:29:09,"'wheelchair', 'horror', 'killer doll', 'escape', 'doll', 'toy comes to life', 'chucky'"
615,12000000,106747,tt2002718,en,Machete Kills,9.251084,2013-09-12,15008161,107.0,5.3,210006,Machete Collection,"'Open Road Films', 'Overnight Films', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', '1821 Pictures', 'Quick Draw Productions'",'United States of America',"'Action', 'Crime', 'Thriller'",2.8,2013-12-01 11:49:33,"'mexico', 'white house', 'nuclear missile', 'machete', 'outer space'"
616,0,36247,tt0189764,ja,モスラ3 キングギドラ来襲,1.080796,1998-12-12,0,99.0,6.1,171732,Mothra Collection,'Toho Film (Eiga) Co. Ltd.','Japan',"'Action', 'Science Fiction', 'Fantasy'",2.6923076923076925,2010-02-08 09:32:02,"'monster', 'time travel', 'mothra', 'sequel', 'giant monster', 'tokyo japan', 'dragon', 'creature', 'moth', 'giant insect', 'creature feature', 'miniature people', 'giant moth', 'shobijin', 'ghidora'"
617,130000000,101299,tt1951264,en,The Hunger Games: Catching Fire,25.309139,2013-11-15,847423452,146.0,7.4,131635,The Hunger Games Collection,"'Lionsgate', 'Color Force'",'United States of America',"'Adventure', 'Action', 'Science Fiction'",3.0,2013-03-17 00:49:06,"'competition', 'based on novel', 'mentor', 'secret', 'factory', 'television', 'propaganda', 'future', 'dystopia', 'alliance', 'games', 'president', 'uprising', 'sequel', 'murder', 'survival', 'conspiracy', 'rebellion', 'blood', 'female protagonist', 'tournament', 'explosion', 'danger', 'imax', 'winner', 'based on young adult novel'"
618,0,31297,tt0164882,ja,Shinobi no Mono,0.924169,1962-12-01,0,104.0,6.5,160677,"Ninja, Band of Assassins Collection",'Daiei Studios','Japan',"'Action', 'Foreign'",3.4736842105263164,2009-08-08 00:40:13,
619,0,134366,tt2231554,en,Grave Encounters 2,9.021941,2012-10-12,0,95.0,5.2,135466,Grave Encounters Collection,"'Death Awaits Cinema', 'Twin Engine Films', 'Pink Buffalo Films'","'Canada', 'United States of America'",'Horror',4.0,2015-06-01 06:59:21,"'halloween', 'insane asylum', 'dormitory', 'supernatural', 'insanity', 'sequel', 'murder', 'ouija board', 'haunting', 'spirit', 'paranormal investigation', 'mental asylum', 'fake documentary', 'ghost', 'found footage', 'mental hospital'"
620,0,43967,tt0088334,ja,うる星やつら2 ビューティフル・ドリーマー,2.3102970000000003,1984-02-11,0,95.0,7.1,354164,Lamù Collection,,'Japan',"'Animation', 'Comedy', 'Fantasy', 'Science Fiction'",2.659090909090909,2009-12-01 16:10:59,
621,1500000,40342,tt0090930,it,Dèmoni 2... L'incubo ritorna,4.453477,1986-10-09,0,91.0,5.8,430201,Demons Collection,'DACFILM Rome','Italy',"'Horror', 'Fantasy'",2.888157894736842,2009-03-12 01:51:49,"'television', 'demon', 'apartment building'"
622,0,58061,tt0069536,it,Zanna Bianca,0.879724,1973-12-21,0,102.0,6.2,283775,Zanna Bianca Collection,"'Les Productions Fox Europa', 'Oceania Produzioni Internazionali Cinematografiche', 'In-Cine Compañía Industrial Cinematográfica'","'France', 'Italy', 'Spain'","'Western', 'Adventure', 'Family'",3.9,2009-03-07 03:55:29,
623,0,84152,tt0106743,en,Dollman vs. Demonic Toys,1.05016,1993-10-13,0,64.0,4.2,264434,Demonic Toys Collection,'Full Moon Entertainment','United States of America',"'Horror', 'Thriller', 'Science Fiction', 'Action', 'Fantasy'",3.8464174454828663,2011-03-17 21:20:34,
624,0,126963,tt2263944,ja,ドラゴンボールZ 神と神,10.834344,2013-03-30,50353002,85.0,6.5,425164,Dragon Ball Z (Movie) Collection,"'Twentieth Century Fox Film Corporation', 'Toei Animation', 'Yasahi-Mation Productions'",'Japan',"'Animation', 'Action'",3.4,2015-01-30 13:12:44,"'bingo', 'based on tv series', 'dragon', 'battle', 'gods', 'anime'"
625,25000000,168530,tt1408253,en,Ride Along,9.895752,2014-01-07,153997819,99.0,6.1,376650,Ride Along Collection,"'Universal Pictures', 'Rainforest Films', 'Cube Vision', 'Relativity Media'",'United States of America',"'Action', 'Comedy'",2.6666666666666665,2017-01-28 19:09:05,"'police operation', 'police officer', 'brother-in-law brother-in-law relationship', 'duringcreditsstinger', 'black men'"
626,85000000,157350,tt1840309,en,Divergent,21.572585,2014-03-14,288747895,139.0,6.9,283579,Divergent Collection,"'Summit Entertainment', 'Red Wagon Entertainment'",'United States of America',"'Adventure', 'Action', 'Science Fiction'",3.3,2016-04-23 21:11:56,"'based on novel', 'dystopia', 'youth', 'dystopic future', 'caste system', 'divergent', 'based on young adult novel'"
627,50000000,145220,tt2281587,en,Muppets Most Wanted,7.244956,2014-03-20,80383290,112.0,6.2,256377,The Muppet Collection,"'Buena Vista', 'Disney'",'United States of America',"'Comedy', 'Adventure', 'Crime', 'Family'",1.1666666666666667,2016-01-20 04:21:58,"'musical', 'the muppets'"
628,0,159403,tt0224098,en,Shinobi no mono: Kirigakure Saizo,0.497615,1964-07-10,0,87.0,3.8,160677,"Ninja, Band of Assassins Collection",'Daiei Studios','Japan',"'Action', 'Foreign', 'Drama', 'History'",3.678571428571429,2016-05-26 12:47:29,"'japanese', 'samurai', 'siege', 'ninja', 'samurai era'"
629,0,137475,tt1942787,en,3 Holiday Tails,0.750256,2011-11-15,0,89.0,5.6,237444,A Golden Christmas Collection,,,"'Family', 'Comedy', 'Romance'",2.5,2015-11-15 10:30:02,"'sequel', 'christmas'"
630,250000000,127585,tt1877832,en,X-Men: Days of Future Past,26.058586,2014-05-15,747862775,131.0,7.5,748,X-Men Collection,"'Twentieth Century Fox Film Corporation', ""Donners' Company"", 'Marvel Entertainment', 'Bad Hat Harry Productions', 'TSG Entertainment', 'Down Productions', 'Revolution Sun Studios'","'United Kingdom', 'United States of America'","'Action', 'Adventure', 'Fantasy', 'Science Fiction'",2.6666666666666665,2015-02-04 00:52:45,"'1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future'"
631,239000,5157,tt0078846,en,Beneath the Valley of the Ultra-Vixens,4.565827,1979-05-11,0,93.0,5.4,294834,Vixens Collection,'RM Films International','United States of America','Comedy',3.1348314606741567,2002-02-21 02:15:30,"'male nudity', 'female nudity', 'sex', 'nudity', 'blow job', 'striptease', 'satire', 'pubic hair', 'lesbian', 'vagina', 'lesbian sex', 'feet', 'softcore', 'penis', 'explicit sex', 'older woman younger man relationship', 'employer employee sex', 'voyeur', 'erotic movie', 'nude dance'"
632,170000000,119450,tt2103281,en,Dawn of the Planet of the Apes,75.385211,2014-06-26,710644566,130.0,7.3,173710,Planet of the Apes (Reboot) Collection,"'Ingenious Media', 'Chernin Entertainment', 'TSG Entertainment'",'United States of America',"'Science Fiction', 'Action', 'Drama', 'Thriller'",3.0,2015-08-17 06:49:42,"'leader', 'colony', 'post-apocalyptic', 'dystopia', 'forest', 'sequel', 'woods', 'ape', 'scientist', 'monkey', 'medical research', 'animal attack', 'plague', '3d'"
633,170000000,118340,tt2015381,en,Guardians of the Galaxy,53.291601,2014-07-30,773328629,121.0,7.9,284433,Guardians of the Galaxy Collection,"'Marvel Studios', 'Moving Picture Company (MPC)', 'Bulletproof Cupid', 'Revolution Sun Studios'","'United Kingdom', 'United States of America'","'Action', 'Science Fiction', 'Adventure'",4.0,2014-12-07 17:21:07,"'marvel comic', 'spaceship', 'space', 'outer space', 'orphan', 'adventurer', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe'"
634,0,26566,tt1258134,fr,De père en flic,1.030775,2009-07-08,0,107.0,6.1,417481,Father and Guns Collection,,'Canada',"'Action', 'Comedy'",3.013888888888889,2008-12-13 05:43:25,"'father son relationship', 'kidnapping', 'undercover agent', 'biker', 'cop', 'father son conflict'"
635,125000000,98566,tt1291150,en,Teenage Mutant Ninja Turtles,22.337973,2014-08-07,477200000,101.0,5.8,401562,Teenage Mutant Ninja Turtles (Remake) Collection,"'Paramount Pictures', 'Nickelodeon Movies', 'Platinum Dunes'",'United States of America',"'Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy'",1.5,2012-12-03 04:11:39,"'martial arts', 'terrorist', 'hero', 'mutation', 'van', 'turtle', 'vigilante', 'superhero', 'based on comic', 'ninja', 'new york city', 'sewer', 'reboot', 'science experiment', '3d'"
636,65000000,189,tt0458481,en,Sin City: A Dame to Kill For,20.623642,2014-08-20,39407616,102.0,6.3,135179,Sin City Collection,"'Miramax Films', 'Troublemaker Studios', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', 'Solipsist Film', 'Residaco'",'United States of America',"'Crime', 'Thriller'",3.007288629737609,1996-05-07 01:29:49,"'detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'based on graphic novel', 'dark horse comics', 'neo-noir', '3d'"
637,0,32109,tt0057920,en,Carry On Spying,4.463737999999998,1964-06-01,0,87.0,6.4,37261,The Carry On Collection,"'Peter Rogers Productions', 'Warner-Pathé Distributors'",'United Kingdom','Comedy',2.8125,2005-03-22 20:03:38,"'spy', 'villain', 'undercover agent', 'british', 'farce', 'espionage', 'carry on', 'spoof', 'britain', 'female spy', 'agent', 'secret service', 'top secret'"
638,0,2195,tt0991269,de,Beste Zeit,0.965482,2008-01-31,0,95.0,6.5,112860,Kati Collection,,'Germany',"'Drama', 'Action', 'Thriller'",3.0832653061224486,1998-08-17 17:02:42,"'usa', 'puberty', ""love of one's life"", 'bavaria', 'au pair', 'female friendship', 'daughter', 'birthday party', 'vw-bus', 'teenage crush', 'alcohol abuse'"
639,0,1285,tt0444505,es,Torrente 3: El protector,4.522887,2005-09-30,0,91.0,5.5,2248,Torrente Collection,'Amiguetes Entertainment S.L.','Spain',"'Comedy', 'Crime'",3.7329563182527297,1996-10-26 14:27:20,'detective'
640,0,33389,tt0031148,en,City in Darkness,1.068644,1939-11-15,0,75.0,6.8,413661,Charlie Chan (Sidney Toler) Collection,'Twentieth Century Fox Film Corporation','United States of America',"'Crime', 'Drama', 'Thriller', 'Mystery'",3.888888888888889,2014-04-03 00:12:11,'charlie chan'
641,0,33393,tt0026198,en,Charlie Chan in Paris,0.553082,1935-01-21,0,72.0,6.8,38451,Charlie Chan (Warner Oland) Collection,'Fox Film Corporation','United States of America',"'Comedy', 'Crime', 'Drama', 'Mystery', 'Thriller'",3.75,2009-09-08 21:10:28,'charlie chan'
642,8000000,54445,tt1621429,en,S.W.A.T.: Firefight,5.024828,2011-03-01,0,89.0,5.4,221111,S.W.A.T. Collection,"'Original Film', 'Stage 6 Films', 'RCR Media Group'",'United States of America',"'Action', 'Crime', 'Thriller'",3.3,2010-05-24 15:40:25,"'swat team', 'detroit michigan'"
643,0,3937,tt0032263,en,Blondie on a Budget,0.44415,1940-02-29,0,72.0,6.5,177062,Blondie Collection,,,'Comedy',2.9033923303834808,2000-09-19 00:06:15,
644,0,27310,tt1266027,en,The Marine 2,8.143805,2009-12-29,0,95.0,4.7,166373,The Marine Collection,"'20th Century Fox Home Entertainment', 'WWE Studios', 'Marine 2 Productions'",'United States of America',"'Action', 'Adventure', 'Drama', 'Thriller'",2.833333333333333,2014-01-18 22:57:15,'sequel'
645,5200000,151933,tt2268419,en,Dead in Tombstone,6.065874,2013-10-01,0,100.0,4.8,473185,Dead in Tombstone Collection,"'CC Capital Arts Entertainment SRL', 'Universal 1440 Entertainment'",'United States of America',"'Western', 'Action', 'Fantasy', 'Horror'",3.47,2016-02-03 16:16:32,"'forced labour', 'supernatural', 'revenge', 'lucifer', 'death'"
646,0,25752,tt0177625,en,Children of the Corn 666: Isaac's Return,11.091559,1999-10-19,0,82.0,3.5,115225,Children of the Corn Collection,'Blue Rider Pictures','United States of America',"'Horror', 'Mystery'",3.6260162601626016,2007-01-03 23:05:48,"'suicide', 'coma', 'machete', 'sequel', 'woman director'"
647,0,25751,tt0150111,en,Children of the Corn V: Fields of Terror,6.132346,1998-06-21,0,83.0,3.8,115225,Children of the Corn Collection,'Blue Rider Pictures','United States of America',"'Horror', 'Thriller'",3.6176470588235294,2009-01-10 04:22:52,"'pregnant minor', 'children'"
648,2500000,25753,tt0279730,en,Children of the Corn: Revelation,2.58429,2001-10-09,0,82.0,3.7,115225,Children of the Corn Collection,"'Neo Art & Logic', 'Creepersin Films'",'Canada','Horror',3.827830188679245,2006-02-06 23:46:54,"'paranoia', 'nudity', 'sequel', 'explosion', 'corn', 'dead', 'tomahawk'"
649,0,79723,tt2043932,nl,New Kids Nitro,2.73888,2011-12-07,0,78.0,5.9,124426,New Kids Collection,,'Netherlands',"'Action', 'Comedy'",3.1956521739130435,2010-08-26 22:48:26,'zombie'
