,budget,id,imdb_id,original_language,title,popularity,release_date,revenue,runtime,vote_average,collection_id,collection_name,production companies,production_countries,genres,rating,rating_timestamp,key_agg
143,65000000,3600,tt0130018,en,I Still Know What You Did Last Summer,11.023042,1998-11-13,40002112,100.0,5.1,3601,I Know What You Did Last Summer Collection,"'Columbia Pictures', 'Mandalay Entertainment', 'Summer Knowledge LLC'",'United States of America',"'Horror', 'Mystery', 'Thriller'",2.718884120171674,2000-04-29 16:54:48,"'competition', 'island', 'radio', 'bahamas', 'college', 'knife', 'fisherman', 'vacation', 'revenge', 'murder', 'marijuana', 'resort', 'blood', 'slasher', 'storm', 'hook', 'killer'"
636,65000000,189,tt0458481,en,Sin City: A Dame to Kill For,20.623642,2014-08-20,39407616,102.0,6.3,135179,Sin City Collection,"'Miramax Films', 'Troublemaker Studios', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', 'Solipsist Film', 'Residaco'",'United States of America',"'Crime', 'Thriller'",3.007288629737609,1996-05-07 01:29:49,"'detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'based on graphic novel', 'dark horse comics', 'neo-noir', '3d'"
460,20000000,1975,tt0433386,en,The Grudge 2,6.768803999999999,2006-10-13,39143839,102.0,5.3,1974,The Grudge Collection,"'Columbia Pictures Corporation', 'Ghost House Pictures', 'Vertigo Entertainment'",'United States of America',"'Horror', 'Thriller'",2.468929503916449,1998-07-05 10:08:01,"'remake', 'little boy', 'curse'"
477,4200000,2269,tt0409904,ru,Дневной дозор,7.42908,2006-01-01,38862717,132.0,6.2,3106,World of Watches Collection,"'Bazelevs Production', 'Channel One Russia', 'TABBAK'",'Russia',"'Fantasy', 'Horror'",2.8542965573326105,1998-08-30 01:13:28,"'vampire', 'light', 'darkness', 'battle for power', 'market', 'moscow'"
444,70000000,3093,tt0430912,en,Basic Instinct 2,15.321902,2006-03-29,38629478,114.0,4.6,86336,Basic Instinct Collection,"'Intermedia Films', 'Kanzaman', 'C-2 Pictures', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG'","'Germany', 'United Kingdom', 'United States of America'","'Crime', 'Mystery', 'Thriller'",3.8199083169613615,1999-11-06 21:14:58,"'male nudity', 'sex', 'legs', 'soho london', 'playing god', 'jacuzzi'"
533,5000000,1977,tt1053859,en,The Grudge 3,10.510468,2009-12-05,38610009,90.0,5.3,1974,The Grudge Collection,"'Ghost House Pictures', 'Ozla Pictures', 'Stage 6 Films'",'United States of America',"'Mystery', 'Horror', 'Thriller'",2.2601825842696632,1998-07-05 10:08:01,"'brother sister relationship', 'broken neck', 'curse', 'stabbing', 'gothic', 'demonic possession', 'film starts with text', 'police tape', 'handprint', 'dollhouse', 'family photo', 'murder of son'"
467,47000000,5393,tt0308353,en,Happily N'Ever After,13.139892999999999,2006-09-14,38085778,75.0,4.6,141084,Happily N'Ever After Collection,"'Vanguard Films', 'Lionsgate', 'Odyssey', 'Nitrogen Studios Canada'","'Germany', 'United States of America'","'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction'",3.0,2002-05-12 19:24:46,"'dwarves', 'cinderella', 'wolf', 'bad mother-in-law', 'prince', 'fairy tale', 'little red riding hood', 'step mother', 'wizardry', 'princess', 'sleeping beauty', 'rumpelstilzchen', 'good and bad', 'intern', 'woman director'"
23,26000000,8011,tt0110027,en,Highlander III: The Sorcerer,6.8666339999999995,1994-11-29,36800000,99.0,4.5,8050,Highlander Collection,"'Trans-Film', 'Initial Groupe', 'Lumière Pictures', 'Fallingcloud'","'Canada', 'France', 'United Kingdom'","'Action', 'Fantasy', 'Science Fiction'",3.8315334773218144,2004-05-16 02:23:31,"'japan', 'new york', 'scotland', 'morocco', 'good and bad'"
285,4000000,984,tt0066999,en,Dirty Harry,10.255315,1971-12-21,35976000,102.0,7.4,10456,Dirty Harry Collection,"'Warner Bros.', 'Malpaso Company'",'United States of America',"'Action', 'Crime', 'Thriller'",2.6955645161290325,1996-08-26 00:53:53,"'ambush', 'san francisco', 'detective', 'ransom', 'stadium', 'sniper', 'mayor', 'kidnapping', 'nudity', 'chase', 'investigation', 'assault', 'police', 'psychopath', 'swimming pool', 'partner', 'beating', 'serial killer', 'gunfight', 'maniac', 'violence', 'city', 'school bus', 'dirty harry', 'elephone box', 'revolver', 'neo-noir'"
216,7000000,1359,tt0144084,en,American Psycho,13.686715,2000-04-13,34266564,102.0,7.3,86105,American Psycho Collection,"'Lions Gate Films', 'Edward R. Pressman Film', 'Muse Productions'","'Canada', 'United States of America'","'Thriller', 'Drama', 'Crime'",2.5781784980598035,1996-11-16 13:16:32,"'based on novel', 'wall street', 'psychopath', 'white collar', 'harvard business school', 'child of divorce', 'unreliable narrator', 'woman director', 'voice imitation'"
592,0,94352,tt1792647,en,Cirque du Soleil: Worlds Away,4.725759,2012-09-11,34153101,91.0,6.1,391739,Cirque du Soleil Collection,'Reel FX Creative Studios','United States of America',"'Fantasy', 'Family'",3.4615384615384617,2012-05-17 02:53:12,"'clown', 'music', 'mimes', 'cirque du soleil', 'carnies', 'aerialist'"
75,1800000,7340,tt0074285,en,Carrie,9.277692,1976-03-11,33800000,98.0,7.0,257053,Carrie Collection,'United Artists','United States of America',"'Horror', 'Thriller'",2.9587020648967552,2004-02-23 14:25:22,"'based on novel', 'cemetery', 'isolation', 'stage', 'nudity', 'bible', 'telekinesis', 'revenge', 'unrequited love', 'prom', 'teacher', 'school', 'religion', 'cruelty', 'extreme violence', 'rage', 'humiliation', 'crucifix', 'praying', 'outsider', 'taunting', 'abusive mother', 'firestorm'"
137,3200000,805,tt0063522,en,Rosemary's Baby,11.504558,1968-12-06,33395426,136.0,7.5,264338,Rosemary's Baby Collection,"'Paramount Pictures', 'William Castle Productions'",'United States of America',"'Horror', 'Drama', 'Mystery'",3.691940885264997,1996-07-12 09:33:35,"'anti-christ', 'contemporary setting', 'laundry', 'occult', 'demonic possession', 'satanic cult', 'lucky charm', 'woman in jeopardy', 'eating disorder', 'catholic priest'"
165,5800000,871,tt0063442,en,Planet of the Apes,17.784978,1968-07-02,33395426,112.0,7.5,1709,Planet of the Apes Original Collection,"'Twentieth Century Fox Film Corporation', 'APJAC Productions'",'United States of America',"'Science Fiction', 'Adventure', 'Drama', 'Action'",3.1984126984126986,1996-08-09 22:30:15,"'human evolution', 'gorilla', 'bondage', 'space marine', 'chimp', 'slavery', 'space travel', 'time travel', 'dystopia', 'apocalypse', 'astronaut', 'ape', 'human subjugation'"
31,28000000,78,tt0083658,en,Blade Runner,96.272374,1982-06-25,33139618,117.0,7.9,422837,Blade Runner Collection,"'Shaw Brothers', 'Warner Bros.', 'The Ladd Company'","'United States of America', 'Hong Kong', 'United Kingdom'","'Science Fiction', 'Drama', 'Thriller'",3.1737089201877926,1996-02-01 14:34:00,"'artificial intelligence', 'bounty hunter', 'dystopia', 'genetics', 'fugitive', 'cyberpunk', 'los angeles', 'tech noir', 'neo-noir', 'futurista', 'lluvia'"
131,17000000,97,tt0084827,en,Tron,16.574021,1982-09-07,33000000,96.0,6.6,63043,TRON Collection,"'Walt Disney Pictures', 'Lisberger/Kushner'",'United States of America',"'Science Fiction', 'Action', 'Adventure'",3.9849816849816855,1996-05-31 23:03:41,"'video game', 'hacker', 'virtual reality', 'dystopia', 'computer', 'science fiction'"
258,8500000,1547,tt0093437,en,The Lost Boys,9.099731,1987-07-31,32222567,97.0,6.8,109076,Lost Boys Collection,'Warner Bros.','United States of America',"'Horror', 'Comedy'",3.215986394557824,1997-05-24 22:52:55,"'street gang', 'small town', 'vampire', 'comic book', 'boardwalk', 'single', 'amusement park', 'mother son relationship'"
415,4200000,3040,tt0403358,ru,Ночной дозор,8.803869,2004-06-27,32000000,114.0,6.3,3106,World of Watches Collection,"'Bazelevs Production', 'Channel One Russia', 'TABBAK', 'The First Channel'",'Russia',"'Fantasy', 'Action', 'Thriller'",3.1725643382352944,1999-10-24 19:23:34,"'witch', 'subway', 'fight', 'airplane', 'owl', 'todfeind', 'guard', 'blood', 'moscow'"
63,806948,539,tt0054215,en,Psycho,36.826309,1960-06-16,32000000,109.0,8.3,119674,Psycho Collection,"'Paramount Pictures', 'Universal Pictures', 'Shamley Productions'",'United States of America',"'Drama', 'Horror', 'Thriller'",3.5162202094173574,1996-03-01 00:00:00,"'hotel', 'clerk', 'arizona', 'shower', 'rain', 'motel', 'money', 'secretary', 'corpse', 'murderer', 'theft', 'private detective', 'proto-slasher'"
651,20000000,36683,tt1155705,ja,２０世紀少年< 第1章> 終わりの始まり,1.889519,2008-08-19,31244858,142.0,6.7,17149,20th Century Boys Collection,"'Cine Bazar', 'Toho'","'Japan', 'Thailand'","'Science Fiction', 'Adventure', 'Mystery'",2.9117647058823533,2009-10-11 17:25:42,"'london england', 'bangkok', 'cult', 'osaka japan', 'tokyo japan', 'based on manga', 'anime'"
133,4000000,123,tt0077869,en,The Lord of the Rings,7.914795,1978-11-15,30471420,132.0,6.1,141290,The Lord of the Rings Animated Collection,"'United Artists', 'Fantasy Films'",'United States of America',"'Fantasy', 'Drama', 'Animation', 'Adventure'",3.9857716161984684,1996-03-10 14:12:10,"'elves', 'dwarves', 'hobbit', 'mission'"
506,1500000,8329,tt1038988,es,[REC],8.504511,2007-10-04,30448000,78.0,7.1,74508,[REC] Collection,'Filmax','Spain',"'Horror', 'Mystery'",3.5294117647058822,2005-02-26 20:01:53,"'terror', 'obsession', 'camcorder', 'firemen', 'religion and supernatural', 'reality tv', 'bite', 'cinematographer', 'attempt to escape', 'lodger', 'live-reportage', 'found footage'"
49,6500000,8491,tt0098627,en,Weekend at Bernie's,8.051891,1989-05-07,30218387,97.0,6.4,118221,Weekend at Bernie's Collection,'Gladden Entertainment','United States of America','Comedy',3.963888888888889,2004-06-03 16:35:02,"'beach', 'mission of murder', 'boss', 'bad boss', 'house', 'female corpse'"
68,6000000,829,tt0071315,en,Chinatown,12.29227,1974-06-20,30000000,130.0,7.9,359005,The Jake Gittes Collection,"'Paramount Pictures', 'Penthouse', 'Long Road Productions'",'United States of America',"'Crime', 'Drama', 'Mystery', 'Thriller'",2.6843447220805707,1996-07-02 00:09:57,"'rape', 'sea', 'river', 'chinatown', 'mistake in person', 'pedophilia', 'dying and death', 'barrage', 'los angeles', 'private detective', 'neo-noir'"
163,6000000,7227,tt0075648,en,Airport '77,9.394776,1977-11-03,30000000,114.0,5.8,33938,Airport Collection,'Universal Pictures','United States of America',"'Action', 'Adventure', 'Drama', 'Thriller'",3.7219512195121953,2004-01-05 06:20:03,"'stewardess', 'pilot', 'airplane', 'hijacking', 'u.s. navy', 'painting', 'bermuda triangle', 'sequel', 'rescue', 'airplane hijacking', 'disaster', 'underwater', 'art thief', 'millionaire', 'philanthropist', 'airliner', 'playing cards', 'disaster film', 'inspired by novel', 'frogman', 'scuba diver'"
256,350000,764,tt0083907,en,The Evil Dead,10.421679,1981-10-15,29400000,85.0,7.3,1960,Evil Dead Collection,'Renaissance Pictures','United States of America','Horror',3.371125611745513,1996-05-30 19:22:53,"'falsely accused', 'beheading', 'audio tape', 'log cabin', 'chain saw', 'giant plant', 'aggression by plant', 'lodge', 'friends', 'stop motion', 'evil', 'occult', 'book of the dead', 'necronomicon', 'demonic possession', 'video nasty', 'unofficial remake'"
275,6000000,26386,tt0095107,en,Ernest Saves Christmas,3.590547,1988-11-11,28202109,95.0,4.9,330555,Ernest Collection,'Touchstone Pictures','United States of America',"'Comedy', 'Family'",3.3729603729603728,2005-10-27 23:00:09,'holiday'
447,6000000,8982,tt0427954,th,ต้มยำกุ้ง,9.005167,2005-11-08,27165581,108.0,6.8,251970,The Protector Collection,"'The Weinstein Company', 'Sahamongkol Film International', 'Vivendi'","'Thailand', 'Australia'","'Action', 'Crime', 'Drama', 'Thriller'",3.706611570247934,2005-01-13 02:39:55,"'buddhism', 'elephant', 'sydney', 'australia', 'fighter', 'tempel', 'gang', 'animal'"
184,0,2665,tt0083530,en,Airplane II: The Sequel,7.181664,1982-10-12,27150534,85.0,6.0,91663,Airplane Collection,'Paramount Pictures','United States of America','Comedy',3.0968137254901964,1999-05-30 19:52:36,"'moon', 'space marine', 'coffee', 'space travel', 'spoof', 'bomb planting', 'aftercreditsstinger', 'anarchic comedy'"
452,5000000,2295,tt0424345,en,Clerks II,8.466725,2006-05-25,26888376,97.0,6.9,182813,Clerks Collection,"'The Weinstein Company', 'View Askew Productions'",'United States of America','Comedy',3.432234432234432,1998-10-05 00:02:10,"'independent film', 'aftercreditsstinger', 'duringcreditsstinger'"
353,40000000,2122,tt0327247,en,The Whole Ten Yards,7.156060000000001,2004-07-04,26155781,98.0,5.5,103577,The Whole Nine/Ten Yards Collection,"'Cheyenne Enterprises', 'Franchise Pictures', 'MHF Zweite Academy Film', 'Eclipse Catering', 'Nine Yards Two Productions', 'Nine Yards Productions'",'United States of America',"'Comedy', 'Thriller', 'Crime'",2.634513274336283,1998-07-23 20:00:04,'hitman'
3,19000000,755,tt0116367,en,From Dusk Till Dawn,15.339153,1996-01-19,25836616,108.0,6.9,10924,From Dusk Till Dawn Collection,"'A Band Apart', 'Dimension Films', 'Los Hooligans Productions', 'Miramax'",'United States of America',"'Horror', 'Action', 'Thriller', 'Crime'",3.3757961783439487,1996-05-16 04:05:35,"'dancing', 'brother brother relationship', 'sexual obsession', 'showdown', 'sheriff', 'eroticism', 'nudity', 'bank robber', 'vampire', 'holy water', 'siege', 'stripper', 'priest', 'explosion', 'extreme violence', 'bank robbery', 'preacher', 'hostage situation', 'crucifix', 'recreational vehicle', 'blood spurting', 'convenience store', 'female vampire', 'mexican american border', 'nightclub entertainer', 'boa constrictor'"
76,1800000,377,tt0087800,en,A Nightmare on Elm Street,13.694713,1984-11-14,25504513,91.0,7.2,8581,A Nightmare on Elm Street Collection,"'New Line Cinema', 'Smart Egg Pictures'",'United States of America','Horror',3.487407781486036,1996-03-01 00:00:00,"'child murderer', 'sleep', 'nightmare', 'supernatural', 'slasher', 'teenager', 'trapped', 'alcoholic', 'boiler room', 'booby trap', 'disfigurement', 'medical test', 'dreams'"
100,30000000,4961,tt0119675,en,Mimic,9.128905,1997-08-22,25480490,105.0,5.7,10721,Mimic Collection,"'Miramax Films', 'Dimension Films'",'United States of America',"'Fantasy', 'Horror', 'Thriller'",3.2031802120141344,2001-12-25 02:05:39,"'experiment', 'mutation', 'cockroach', 'nest', 'blood', 'disease', 'scientist', 'epidemic', 'evolution', 'sewer', 'virus', 'tunnel', 'insects', 'animal horror'"
483,25000000,1991,tt1028528,en,Death Proof,13.412137,2007-05-21,25037897,113.0,6.7,339577,Grindhouse Collection,"'The Weinstein Company', 'Dimension Films', 'Troublemaker Studios', 'Rodriguez International Pictures'",'United States of America',"'Action', 'Thriller'",2.8046569498755782,1998-07-05 10:10:00,"'women', 'disc jockey', 'sports car', 'bar', 'ladykiller', 'exploitation', 'sadism', 'female friendship', ""women's prison"", 'stunts', 'stuntman', 'psychopath', 'stalker', 'gore', 'grindhouse', 'beaten to death', 'slasher', 'sadist', 'violence', 'car chase', 'killer car', 'misogynist', 'duringcreditsstinger'"
346,4500000,3176,tt0266308,ja,バトル・ロワイアル,12.701098,2000-12-16,25000000,114.0,7.3,16302,Battle Royale Collection,"'Nippon Shuppan Hanbai (Nippan) K.K.', 'GAGA', 'WoWow', 'AM Associates', 'Kobi Co.', 'MF Pictures'",'Japan',"'Drama', 'Thriller', 'Adventure'",3.4952299722011624,1999-12-21 20:42:11,"'island', 'television', 'survivor', 'soldier', 'battle', 'death', 'game of death', 'school class'"
232,2000000,8810,tt0082694,en,Mad Max 2,11.189831,1981-12-24,24600832,95.0,7.3,8945,Mad Max Collection,'Kennedy Miller Productions','Australia',"'Adventure', 'Action', 'Thriller', 'Science Fiction'",2.634634735359227,2004-08-04 10:12:32,"'explosive', 'boomerang', 'pilot', 'chase', 'post-apocalyptic', 'dystopia', 'deal', 'survivor', 'feral child', 'australia', 'community', 'ex-cop', 'truck', 'sequel', 'independent film', 'oil', 'wasteland', 'gang rape', 'motorcycle gang', 'violence', 'dog', 'desolate', 'oil refinery', 'disfigurement mask', 'music box', 'oil tanker', 'wanderer', 'ozploitation'"
439,0,4550,tt0451094,ko,친절한 금자씨,7.400261,2005-07-29,23803308,115.0,7.4,4563,The Vengeance Collection,"'CJ Capital Investment', 'Korea Capital Investment', 'Moho Films', 'TSJ Entertainment', 'Samsung Venture Capital', 'Ilshin Capital Investments', 'Centurion Investment'",'South Korea',"'Drama', 'Thriller'",2.6722222222222216,2001-07-08 02:07:42,'independent film'
461,20000000,8975,tt0419946,en,The Marine,6.679167999999999,2006-10-13,22165608,92.0,5.0,166373,The Marine Collection,"'Twentieth Century Fox Film Corporation', 'Pacific Film and Television Commission', 'WWE Studios'",'United States of America',"'Action', 'Adventure', 'Drama', 'Thriller'",2.3125,2006-04-11 06:03:19,"'gangster boss', 'wife', 'war', 'change', 'iraq war'"
492,0,1845,tt0841044,en,2 Days in Paris,6.653254,2007-09-02,19776159,96.0,6.3,138908,2 Days In... Collection,"'3L Filmproduktion GmbH', 'Polaris Film Productions & Finance', 'Tempête Sous Un Crâne Productions', 'Focus Films'","'France', 'Germany'","'Comedy', 'Romance'",3.70429252782194,1998-07-17 15:25:48,"'paris', 'venice', 'taxi', 'italo-american', 'photographer', 'culture clash', 'taxi driver', 'restaurant owner', 'relationship problems', 'photography', 'independent film', 'woman director'"
141,15000000,1091,tt0084787,en,The Thing,16.83125,1982-06-25,19629760,109.0,7.8,479888,The Thing Collection,"'Universal Pictures', 'Turman-Foster Company'",'United States of America',"'Horror', 'Mystery', 'Science Fiction'",2.804071876030333,1996-09-24 19:49:54,"'ice', 'space marine', 'paranoia', 'snow storm', 'norwegian', 'research station', 'alien life-form', 'remake', 'alien', 'antarctica', 'shape shifting alien', 'sled dogs'"
185,0,850,tt0085334,en,A Christmas Story,7.337907,1983-11-18,19294144,94.0,7.4,201873,A Christmas Story Collection,"'Metro-Goldwyn-Mayer (MGM)', 'Christmas Tree Films'","'United States of America', 'Canada'","'Comedy', 'Family'",3.5394736842105265,1996-07-23 11:44:40,"'holiday', 'nostalgia', 'young boy', 'bb gun', 'essay', 'christmas tree dealer', 'mall santa', 'christmas', '1940s'"
396,12000000,844,tt0212712,zh,2046,7.1571690000000014,2004-05-20,19271312,129.0,6.9,287016,Wong Kar-Wai's Informal Collection,"'Paradis Films', 'Orly Films', 'Shanghai Film Group Corporation', 'Jet Tone Films'","'Germany', 'Hong Kong', 'China', 'France', 'Italy'","'Fantasy', 'Drama', 'Science Fiction', 'Romance'",3.7569060773480665,1996-08-09 22:31:47,"'free love', 'hotel', 'lovesickness', 'sexuality', 'kung fu', 'android', 'soulmates', 'based on novel', 'hotel room', 'jealousy', ""love of one's life"", 'restart', 'singapur', 'unsociability', 'secret love', 'murder', 'author', 'hong kong', 'break-up', 'illegal prostitution', 'extramarital affair', 'photographic memory'"
166,3000000,1685,tt0065462,en,Beneath the Planet of the Apes,12.325947,1970-01-05,18999718,95.0,6.2,1709,Planet of the Apes Original Collection,"'Twentieth Century Fox Film Corporation', 'APJAC Productions'",'United States of America',"'Adventure', 'Science Fiction', 'Mystery'",2.953608247422681,1998-11-20 16:24:05,"'mutant', 'dystopia', 'survivor', 'astronaut', 'ape', 'science', 'worship'"
93,10000000,6499,tt0120389,en,Turbo: A Power Rangers Movie,5.4367449999999975,1997-03-27,17979739,99.0,4.6,286162,Power Rangers Collection,"'Twentieth Century Fox Film Corporation', 'Saban Entertainment', 'Toei Company'","'Japan', 'United States of America'","'Action', 'Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller'",3.4186046511627906,2003-06-11 18:21:04,"'california', 'narration', 'volcano', 'child hero', 'sequel', 'human sacrifice', 'piloted robot', 'pirate', 'car', 'superhero team', 'martial arts tournament', 'film starts with text', 'pirate ship', 'child'"
172,21000000,7341,tt0144814,en,The Rage: Carrie 2,4.766591,1999-11-03,17762705,104.0,5.1,257053,Carrie Collection,"'United Artists', 'Red Bank Films'",'United States of America',"'Horror', 'Thriller', 'Science Fiction'",3.3402777777777777,2004-02-23 21:43:31,"'suicide', 'male nudity', 'female nudity', 'fire', 'nudity', 'asylum', 'telekinesis', 'high school', 'swimming pool', 'party', 'sequel', 'murder', 'prom', 'teacher', 'decapitation', 'blood', 'splatter', 'weightlifting', 'teen suicide', 'woman director'"
322,7000000,2662,tt0251736,en,House of 1000 Corpses,11.00913,2003-11-04,16829545,89.0,6.0,105625,House of 1000 Corpses Collection,"'Lionsgate', 'Spectacle Entertainment Group'",'United States of America','Horror',3.542463590103526,1999-05-10 21:43:49,"'upper class', 'halloween', 'psychopath', 'urban legend', 'youth', 'satanic ritual'"
351,10000000,553,tt0276919,da,Dogville,9.808595,2003-05-19,16680836,178.0,7.6,1952,USA: Land of Opportunities Collection,"'Zentropa Entertainments', 'Danmarks Radio (DR)', 'Trollhättan Film AB', 'Memfis Film', 'France 3 Cinéma', 'Sveriges Television (SVT)', 'Yleisradio (YLE)', 'Arte France Cinéma', 'Slot Machine', 'Liberator Productions', 'Nederlandse Programma Stichting (NPS)', 'Isabella Films B.V.', 'WDR / Arte', 'Film i Väst', 'Pain Unlimited GmbH Filmproduktion', 'Something Else B.V.', 'Sigma Films', 'Zoma Films Ltd.', 'Norsk TV2 AS'","'Denmark', 'Finland', 'France', 'Germany', 'Italy', 'Netherlands', 'Norway', 'Sweden', 'United Kingdom'","'Crime', 'Drama', 'Thriller'",3.6939798302791775,1996-03-01 00:00:00,"'rape', 'bondage', 'refugee', 'mountain', 'village life', 'blackmail', 'american dream', 'bank robber', 'mountain village', 'exploitation', 'rocky mountains', 'woman martyr', 'physical work', 'wanted poster', 'forced labour', 'last judgment', 'slavery', 'recession', 'friendship', 'police', 'hoodlum'"
36,4000000,8766,tt0116514,en,Hellraiser: Bloodline,5.263187,1996-08-03,16675000,86.0,4.9,8917,Hellraiser Collection,"'Miramax Films', 'Dimension Films', 'Trans Atlantic Entertainment'",'United States of America',"'Horror', 'Thriller', 'Science Fiction'",3.3076923076923075,2004-07-12 21:00:05,"'artificial intelligence', 'engineer', 'hell', 'pinhead', 'demon', 'puzzle box', 'cenobites', 'artificial'"
42,4000000,627,tt0117951,en,Trainspotting,19.348466000000002,1996-02-23,16491080,93.0,7.8,424202,Trainspotting Collection,"'Miramax Films', 'Channel Four Films', 'Noel Gay Motion Picture Company', 'Figment Films', 'Film4'",'United Kingdom',"'Drama', 'Crime'",3.5340733092410943,1996-04-06 18:19:16,"'london england', 'alcohol', 'sex', 'based on novel', 'drug addiction', 'drug dealer', 'nightclub', 'junkie', 'heroin', 'cold turkey', 'modern society', 'hallucination', 'friendship', 'surrealism', 'dark comedy', 'stealing', 'monologue', 'cult film', 'recovering drug addict', 'illegal drugs', 'drug deal', 'drug rehabilitation', 'drug culture', 'antihero'"
370,2700000,80,tt0381681,en,Before Sunset,7.0489570000000015,2004-10-02,15992615,80.0,7.6,123800,Before... Collection,"'Castle Rock Entertainment', 'Detour Film Production', 'Warner Independent Pictures (WIP)'",'United States of America',"'Drama', 'Romance'",3.7249163879598655,1996-03-28 08:55:52,"'paris', 'journalist', 'dialogue', 'talking', 'soulmates', 'walking', 'bookshop', ""love of one's life"", 'author'"
344,30000000,8010,tt0102034,en,Highlander II: The Quickening,8.032638,1991-01-30,15556340,91.0,4.5,8050,Highlander Collection,'Lamb Bear Entertainment',"'Argentina', 'France', 'United Kingdom'","'Action', 'Fantasy', 'Science Fiction'",3.6934156378600815,2004-05-14 17:21:26,"'new york', 'scotland', 'immortality'"
615,12000000,106747,tt2002718,en,Machete Kills,9.251084,2013-12-09,15008161,107.0,5.3,210006,Machete Collection,"'Open Road Films', 'Overnight Films', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', '1821 Pictures', 'Quick Draw Productions'",'United States of America',"'Action', 'Crime', 'Thriller'",2.8,2013-12-01 11:49:33,"'mexico', 'white house', 'nuclear missile', 'machete', 'outer space'"
229,600000,938,tt0059578,it,Per qualche dollaro in più,13.295342000000002,1965-12-18,15000000,132.0,7.8,48317,The Man With No Name Collection,"'Constantin Film Produktion', 'Produzioni Europee Associati (PEA)'","'Italy', 'Spain', 'Germany'",'Western',3.599344978165939,1996-08-16 09:34:58,"'bounty hunter', 'rural setting', 'pot smoking', 'beard', 'death', 'mustache', 'spaghetti western', 'sombrero', 'right hand man', 'sidekick', 'piano'"
403,3000000,670,tt0364569,ko,올드보이,10.616859,2003-01-01,14980005,120.0,8.0,4563,The Vengeance Collection,"'Egg Films', 'Show East'",'South Korea',"'Drama', 'Thriller', 'Mystery', 'Action'",4.112804878048781,1996-04-03 13:49:15,"'sushi restaurant', 'rage and hate', 'notebook', 'daughter', 'hostility', 'sin', 'revenge', 'loneliness', 'urination', 'anger', 'catholic', 'incest', 'south hypnosis'"
513,0,8617,tt0926129,en,Prom Night,7.1821600000000005,2008-10-04,14796236,88.0,4.8,123255,Prom Night Collection,'Alliance Films','United States of America',"'Crime', 'Horror'",3.0891089108910887,2004-06-25 12:44:56,"'aunt', 'remake', 'blood on shirt', 'slasher', 'death of family', 'masturbation', 'kicked in the face', 'renovation', 'black stereotype', 'chest'"
272,0,26044,tt0094678,en,Arthur 2: On the Rocks,3.611453,1988-08-07,14681192,113.0,4.5,170754,Arthur Collection,'Warner Bros.','United States of America',"'Comedy', 'Romance'",3.1666666666666665,2013-06-25 23:47:18,"'billionaire', 'alcoholic'"
243,1000000,9003,tt0093177,en,Hellraiser,10.81305,1987-11-09,14564027,94.0,6.9,8917,Hellraiser Collection,"'New World Pictures', 'Cinemarque Entertainment BV', 'Film Futures', 'Rivdel Films'",'United Kingdom','Horror',2.727272727272727,2004-11-29 01:36:46,"'underworld', 'seduction', 'supernatural', 'pinhead', 'revenge', 'undead', 'demon', 'puzzle box', 'attic', 'cenobites', 'body horror'"
190,200000,391,tt0058461,it,Per un pugno di dollari,12.429704,1964-12-09,14500000,99.0,7.6,48317,The Man With No Name Collection,"'United Artists', 'Constantin Film Produktion', 'Jolly Film', 'Ocean Films'","'Italy', 'Germany', 'Spain'",'Western',3.1605922551252847,1996-05-21 14:18:53,"'gang war', 'victim of murder', 'greed', 'hostility', 'spaghetti western'"
273,2000000,3980,tt0090887,en,Critters,10.113807000000001,1986-11-04,13167232,82.0,5.9,10893,Critters Collection,"'New Line Cinema', 'Smart Egg Pictures', 'Sho Films'",'United States of America',"'Action', 'Comedy', 'Horror', 'Science Fiction', 'Thriller'",3.634206219312602,2000-11-05 16:02:38,"'sheriff', 'bounty hunter', 'cat', 'brother sister relationship', 'small town', 'barn', 'toilet', 'kansas', 'spaceship', 'alien', 'creature', 'explosion', 'family', 'exploding house', 'brother sister\xa0', 'alien fugitive', 'alien creature'"
259,0,843,tt0118694,cn,花樣年華,8.703552,2000-05-22,12854953,98.0,7.8,287016,Wong Kar-Wai's Informal Collection,"'Block 2 Pictures', 'Jet Tone Production'","'China', 'Hong Kong'","'Drama', 'Romance'",3.333333333333333,1996-08-06 06:12:17,"'adultery', 'lovesickness', 'martial arts', 'newspaper', 'wife husband relationship', 'married couple', 'shanghai', 'deceived husband', 'forbidden love', 'marriage crisis', 'secret love', 'neighbor', 'author', 'hong kong', 'extramarital affair'"
347,0,1594,tt0058586,en,A Shot in the Dark,6.8728880000000006,1964-06-23,12368234,102.0,7.2,937,The Pink Panther (Original) Collection,"'United Artists', 'Mirisch Films Limited'","'United Kingdom', 'United States of America'","'Comedy', 'Crime'",3.667400073340668,1997-07-22 13:40:17,"'suspicion of murder', 'unskillfulness', 'pink panther'"
